"","site","startyear","count.i"
"78294",114000021,2008,10
"78295",114000021,2009,9
"78296",114000021,2010,8
"78297",114000021,2011,7
"78298",114000021,2012,6
"78336",114000022,2001,6
"78337",114000022,2002,7
"78338",114000022,2003,8
"78339",114000022,2004,8
"78340",114000022,2005,9
"78341",114000022,2006,9
"78342",114000022,2007,9
"78343",114000022,2008,9
"78344",114000022,2009,8
"78345",114000022,2010,7
"78346",114000022,2011,6
"78388",114000023,2004,6
"78389",114000023,2005,7
"78390",114000023,2006,8
"78391",114000023,2007,9
"78392",114000023,2008,8
"78393",114000023,2009,7
"78394",114000023,2010,6
"78395",114000023,2011,6
"78437",114000024,2004,6
"78438",114000024,2005,7
"78439",114000024,2006,8
"78440",114000024,2007,9
"78441",114000024,2008,8
"78442",114000024,2009,7
"78443",114000024,2010,7
"78444",114000024,2011,6
"78487",114000025,2005,6
"78488",114000025,2006,6
"78489",114000025,2007,7
"78490",114000025,2008,8
"78491",114000025,2009,7
"78492",114000025,2010,6
"78493",114000025,2011,6
"78533",114000028,2002,6
"78534",114000028,2003,7
"78535",114000028,2004,8
"78536",114000028,2005,8
"78537",114000028,2006,7
"78538",114000028,2007,7
"78539",114000028,2008,8
"78540",114000028,2009,7
"78541",114000028,2010,6
"78584",114000029,2004,6
"78585",114000029,2005,7
"78586",114000029,2006,7
"78587",114000029,2007,7
"78588",114000029,2008,7
"78589",114000029,2009,6
"78631",114000030,2002,6
"78632",114000030,2003,6
"78633",114000030,2004,7
"78634",114000030,2005,8
"78635",114000030,2006,8
"78636",114000030,2007,9
"78637",114000030,2008,9
"78638",114000030,2009,8
"78639",114000030,2010,7
"78640",114000030,2011,6
"78680",114000031,2002,6
"78681",114000031,2003,7
"78682",114000031,2004,8
"78683",114000031,2005,9
"78684",114000031,2006,9
"78685",114000031,2007,9
"78686",114000031,2008,9
"78687",114000031,2009,8
"78688",114000031,2010,7
"78689",114000031,2011,7
"78690",114000031,2012,6
"78730",114000032,2003,6
"78731",114000032,2004,6
"78732",114000032,2005,7
"78733",114000032,2006,8
"78734",114000032,2007,9
"78735",114000032,2008,9
"78736",114000032,2009,8
"78737",114000032,2010,7
"78738",114000032,2011,6
"78777",114000033,2001,6
"78778",114000033,2002,7
"78779",114000033,2003,8
"78780",114000033,2004,9
"78781",114000033,2005,10
"78782",114000033,2006,10
"78783",114000033,2007,10
"78784",114000033,2008,10
"78785",114000033,2009,9
"78786",114000033,2010,8
"78787",114000033,2011,7
"78788",114000033,2012,6
"78831",114000034,2006,6
"78832",114000034,2007,7
"78833",114000034,2008,8
"78834",114000034,2009,8
"78835",114000034,2010,7
"78836",114000034,2011,7
"78837",114000034,2012,6
"78875",114000035,2001,6
"78876",114000035,2002,7
"78877",114000035,2003,8
"78878",114000035,2004,8
"78879",114000035,2005,9
"78880",114000035,2006,9
"78881",114000035,2007,9
"78882",114000035,2008,9
"78883",114000035,2009,8
"78884",114000035,2010,7
"78885",114000035,2011,6
"78925",114000036,2002,6
"78926",114000036,2003,7
"78927",114000036,2004,8
"78928",114000036,2005,9
"78929",114000036,2006,9
"78930",114000036,2007,9
"78931",114000036,2008,10
"78932",114000036,2009,9
"78933",114000036,2010,8
"78934",114000036,2011,7
"78935",114000036,2012,6
"78973",114000037,2001,6
"78974",114000037,2002,7
"78975",114000037,2003,8
"78976",114000037,2004,9
"78977",114000037,2005,10
"78978",114000037,2006,10
"78979",114000037,2007,10
"78980",114000037,2008,10
"78981",114000037,2009,9
"78982",114000037,2010,8
"78983",114000037,2011,7
"78984",114000037,2012,6
"79023",114000038,2002,6
"79024",114000038,2003,7
"79025",114000038,2004,8
"79026",114000038,2005,9
"79027",114000038,2006,9
"79028",114000038,2007,10
"79029",114000038,2008,10
"79030",114000038,2009,9
"79031",114000038,2010,8
"79032",114000038,2011,7
"79033",114000038,2012,6
"79072",114000039,2002,6
"79073",114000039,2003,7
"79074",114000039,2004,8
"79075",114000039,2005,9
"79076",114000039,2006,9
"79077",114000039,2007,9
"79078",114000039,2008,9
"79079",114000039,2009,8
"79080",114000039,2010,7
"79081",114000039,2011,7
"79082",114000039,2012,6
"79122",114000040,2003,6
"79123",114000040,2004,7
"79124",114000040,2005,8
"79125",114000040,2006,9
"79126",114000040,2007,10
"79127",114000040,2008,10
"79128",114000040,2009,9
"79129",114000040,2010,8
"79130",114000040,2011,7
"79131",114000040,2012,6
"79171",114000041,2003,6
"79172",114000041,2004,7
"79173",114000041,2005,8
"79174",114000041,2006,9
"79175",114000041,2007,10
"79176",114000041,2008,10
"79177",114000041,2009,9
"79178",114000041,2010,8
"79179",114000041,2011,7
"79180",114000041,2012,6
"79220",114000042,2003,6
"79221",114000042,2004,7
"79222",114000042,2005,8
"79223",114000042,2006,9
"79224",114000042,2007,10
"79225",114000042,2008,10
"79226",114000042,2009,9
"79227",114000042,2010,8
"79228",114000042,2011,7
"79229",114000042,2012,6
"79268",114000043,2002,6
"79269",114000043,2003,7
"79270",114000043,2004,8
"79271",114000043,2005,9
"79272",114000043,2006,10
"79273",114000043,2007,10
"79274",114000043,2008,10
"79275",114000043,2009,9
"79276",114000043,2010,8
"79277",114000043,2011,7
"79278",114000043,2012,6
"79317",114000044,2002,6
"79318",114000044,2003,7
"79319",114000044,2004,8
"79320",114000044,2005,9
"79321",114000044,2006,10
"79322",114000044,2007,10
"79323",114000044,2008,10
"79324",114000044,2009,9
"79325",114000044,2010,8
"79326",114000044,2011,7
"79327",114000044,2012,6
"79367",114000045,2003,6
"79368",114000045,2004,7
"79369",114000045,2005,8
"79370",114000045,2006,9
"79371",114000045,2007,10
"79372",114000045,2008,10
"79373",114000045,2009,9
"79374",114000045,2010,8
"79375",114000045,2011,7
"79376",114000045,2012,6
"79416",114000046,2003,6
"79417",114000046,2004,7
"79418",114000046,2005,8
"79419",114000046,2006,9
"79420",114000046,2007,10
"79421",114000046,2008,10
"79422",114000046,2009,9
"79423",114000046,2010,8
"79424",114000046,2011,7
"79425",114000046,2012,6
"79463",114000047,2001,6
"79464",114000047,2002,7
"79465",114000047,2003,8
"79466",114000047,2004,9
"79467",114000047,2005,10
"79468",114000047,2006,10
"79469",114000047,2007,10
"79470",114000047,2008,9
"79471",114000047,2009,8
"79472",114000047,2010,7
"79473",114000047,2011,6
"79513",114000048,2002,6
"79514",114000048,2003,7
"79515",114000048,2004,8
"79516",114000048,2005,9
"79517",114000048,2006,9
"79518",114000048,2007,10
"79519",114000048,2008,10
"79520",114000048,2009,9
"79521",114000048,2010,8
"79522",114000048,2011,7
"79523",114000048,2012,6
"79564",114000049,2004,6
"79565",114000049,2005,7
"79566",114000049,2006,7
"79567",114000049,2007,7
"79568",114000049,2008,6
"79569",114000049,2009,6
"79570",114000049,2010,6
"79613",114000050,2004,6
"79614",114000050,2005,7
"79615",114000050,2006,8
"79616",114000050,2007,9
"79617",114000050,2008,10
"79618",114000050,2009,9
"79619",114000050,2010,8
"79620",114000050,2011,7
"79621",114000050,2012,6
"79660",114000051,2002,6
"79661",114000051,2003,7
"79662",114000051,2004,8
"79663",114000051,2005,9
"79664",114000051,2006,9
"79665",114000051,2007,9
"79666",114000051,2008,9
"79667",114000051,2009,8
"79668",114000051,2010,7
"79669",114000051,2011,6
"79709",114000052,2002,6
"79710",114000052,2003,7
"79711",114000052,2004,8
"79712",114000052,2005,9
"79713",114000052,2006,9
"79714",114000052,2007,10
"79715",114000052,2008,10
"79716",114000052,2009,9
"79717",114000052,2010,8
"79718",114000052,2011,7
"79719",114000052,2012,6
"79757",114000054,2001,6
"79758",114000054,2002,7
"79759",114000054,2003,8
"79760",114000054,2004,8
"79761",114000054,2005,9
"79762",114000054,2006,9
"79763",114000054,2007,9
"79764",114000054,2008,9
"79765",114000054,2009,8
"79766",114000054,2010,7
"79767",114000054,2011,6
"79808",114000055,2003,6
"79809",114000055,2004,7
"79810",114000055,2005,7
"79811",114000055,2006,6
"79812",114000055,2007,7
"79813",114000055,2008,8
"79814",114000055,2009,7
"79815",114000055,2010,6
"79856",114000056,2002,6
"79857",114000056,2003,7
"79858",114000056,2004,8
"79859",114000056,2005,9
"79860",114000056,2006,9
"79861",114000056,2007,9
"79862",114000056,2008,10
"79863",114000056,2009,9
"79864",114000056,2010,8
"79865",114000056,2011,7
"79866",114000056,2012,6
"79906",114000057,2003,6
"79907",114000057,2004,6
"79908",114000057,2005,7
"79909",114000057,2006,7
"79910",114000057,2007,6
"79955",114000058,2003,6
"79956",114000058,2004,7
"79957",114000058,2005,8
"79958",114000058,2006,9
"79959",114000058,2007,10
"79960",114000058,2008,10
"79961",114000058,2009,9
"79962",114000058,2010,8
"79963",114000058,2011,7
"79964",114000058,2012,6
"80002",114000059,2001,6
"80003",114000059,2002,7
"80004",114000059,2003,8
"80005",114000059,2004,9
"80006",114000059,2005,10
"80007",114000059,2006,10
"80008",114000059,2007,10
"80009",114000059,2008,10
"80010",114000059,2009,9
"80011",114000059,2010,8
"80012",114000059,2011,7
"80013",114000059,2012,6
"80052",114000061,2002,6
"80053",114000061,2003,6
"80054",114000061,2004,7
"80055",114000061,2005,8
"80056",114000061,2006,8
"80057",114000061,2007,9
"80058",114000061,2008,8
"80059",114000061,2009,7
"80060",114000061,2010,6
"80100",114000062,2001,6
"80101",114000062,2002,7
"80102",114000062,2003,8
"80103",114000062,2004,8
"80104",114000062,2005,9
"80105",114000062,2006,9
"80106",114000062,2007,9
"80107",114000062,2008,9
"80108",114000062,2009,8
"80109",114000062,2010,7
"80110",114000062,2011,6
"80152",114000063,2004,6
"80153",114000063,2005,7
"80154",114000063,2006,8
"80155",114000063,2007,9
"80156",114000063,2008,9
"80157",114000063,2009,8
"80158",114000063,2010,7
"80159",114000063,2011,6
"80201",114000064,2004,6
"80202",114000064,2005,7
"80203",114000064,2006,8
"80204",114000064,2007,9
"80205",114000064,2008,9
"80206",114000064,2009,8
"80207",114000064,2010,7
"80208",114000064,2011,6
"80249",114000065,2003,6
"80250",114000065,2004,7
"80251",114000065,2005,7
"80252",114000065,2006,7
"80253",114000065,2007,7
"80254",114000065,2008,8
"80255",114000065,2009,7
"80256",114000065,2010,6
"80257",114000065,2011,6
"80299",114000066,2004,6
"80300",114000066,2005,7
"80301",114000066,2006,8
"80302",114000066,2007,9
"80303",114000066,2008,10
"80304",114000066,2009,9
"80305",114000066,2010,8
"80306",114000066,2011,7
"80307",114000066,2012,6
"80348",114000067,2004,6
"80349",114000067,2005,7
"80350",114000067,2006,8
"80351",114000067,2007,9
"80352",114000067,2008,9
"80353",114000067,2009,9
"80354",114000067,2010,8
"80355",114000067,2011,7
"80356",114000067,2012,6
"80397",114000068,2004,6
"80398",114000068,2005,7
"80399",114000068,2006,8
"80400",114000068,2007,9
"80401",114000068,2008,9
"80402",114000068,2009,9
"80403",114000068,2010,8
"80404",114000068,2011,7
"80405",114000068,2012,6
"80444",114000069,2002,6
"80445",114000069,2003,7
"80446",114000069,2004,8
"80447",114000069,2005,9
"80448",114000069,2006,10
"80449",114000069,2007,10
"80450",114000069,2008,10
"80451",114000069,2009,9
"80452",114000069,2010,8
"80453",114000069,2011,7
"80454",114000069,2012,6
"80495",114000070,2004,6
"80496",114000070,2005,7
"80497",114000070,2006,8
"80498",114000070,2007,9
"80499",114000070,2008,9
"80500",114000070,2009,8
"80501",114000070,2010,8
"80502",114000070,2011,7
"80503",114000070,2012,6
"80542",114000071,2002,6
"80543",114000071,2003,7
"80544",114000071,2004,7
"80545",114000071,2005,8
"80546",114000071,2006,8
"80547",114000071,2007,9
"80548",114000071,2008,9
"80549",114000071,2009,8
"80550",114000071,2010,7
"80551",114000071,2011,6
"80593",114000072,2004,6
"80594",114000072,2005,7
"80595",114000072,2006,8
"80596",114000072,2007,9
"80597",114000072,2008,9
"80598",114000072,2009,9
"80599",114000072,2010,8
"80600",114000072,2011,7
"80601",114000072,2012,6
"80642",114000073,2004,6
"80643",114000073,2005,7
"80644",114000073,2006,7
"80645",114000073,2007,6
"80646",114000073,2008,6
"80647",114000073,2009,6
"80691",114000074,2004,6
"80692",114000074,2005,7
"80693",114000074,2006,8
"80694",114000074,2007,8
"80695",114000074,2008,9
"80696",114000074,2009,8
"80697",114000074,2010,7
"80698",114000074,2011,6
"80739",114000075,2003,6
"80740",114000075,2004,6
"80741",114000075,2005,7
"80742",114000075,2006,8
"80743",114000075,2007,9
"80744",114000075,2008,9
"80745",114000075,2009,8
"80746",114000075,2010,7
"80747",114000075,2011,6
"80787",114000076,2002,6
"80788",114000076,2003,7
"80789",114000076,2004,8
"80790",114000076,2005,9
"80791",114000076,2006,9
"80792",114000076,2007,8
"80793",114000076,2008,7
"80794",114000076,2009,7
"80795",114000076,2010,6
"80836",114000077,2002,6
"80837",114000077,2003,7
"80838",114000077,2004,8
"80839",114000077,2005,9
"80840",114000077,2006,9
"80841",114000077,2007,10
"80842",114000077,2008,10
"80843",114000077,2009,9
"80844",114000077,2010,8
"80845",114000077,2011,7
"80846",114000077,2012,6
"80888",114000078,2005,6
"80889",114000078,2006,6
"80890",114000078,2007,7
"80891",114000078,2008,8
"80892",114000078,2009,7
"80893",114000078,2010,6
"80934",114000080,2002,6
"80935",114000080,2003,6
"80936",114000080,2004,7
"80937",114000080,2005,8
"80938",114000080,2006,9
"80939",114000080,2007,9
"80940",114000080,2008,9
"80941",114000080,2009,9
"80942",114000080,2010,9
"80943",114000080,2011,8
"80944",114000080,2012,7
"80945",114000080,2013,7
"80946",114000080,2014,6
"80983",114000081,2002,6
"80984",114000081,2003,6
"80985",114000081,2004,7
"80986",114000081,2005,8
"80987",114000081,2006,9
"80988",114000081,2007,9
"80989",114000081,2008,9
"80990",114000081,2009,9
"80991",114000081,2010,8
"80992",114000081,2011,7
"80993",114000081,2012,6
"80994",114000081,2013,6
"81031",114000082,2001,6
"81032",114000082,2002,7
"81033",114000082,2003,7
"81034",114000082,2004,7
"81035",114000082,2005,8
"81036",114000082,2006,8
"81037",114000082,2007,8
"81038",114000082,2008,8
"81039",114000082,2009,8
"81040",114000082,2010,8
"81041",114000082,2011,7
"81042",114000082,2012,6
"81043",114000082,2013,6
"81044",114000082,2014,6
"81084",114000083,2005,6
"81085",114000083,2006,7
"81086",114000083,2007,8
"81087",114000083,2008,9
"81088",114000083,2009,9
"81089",114000083,2010,9
"81090",114000083,2011,9
"81091",114000083,2012,8
"81092",114000083,2013,7
"81093",114000083,2014,6
"81132",114000084,2004,6
"81133",114000084,2005,7
"81134",114000084,2006,7
"81135",114000084,2007,7
"81136",114000084,2008,7
"81137",114000084,2009,8
"81138",114000084,2010,8
"81139",114000084,2011,7
"81140",114000084,2012,7
"81141",114000084,2013,6
"81180",114000085,2003,6
"81181",114000085,2004,7
"81182",114000085,2005,8
"81183",114000085,2006,9
"81184",114000085,2007,9
"81185",114000085,2008,9
"81186",114000085,2009,9
"81187",114000085,2010,10
"81188",114000085,2011,9
"81189",114000085,2012,8
"81190",114000085,2013,7
"81191",114000085,2014,6
"81229",114000086,2003,6
"81230",114000086,2004,7
"81231",114000086,2005,8
"81232",114000086,2006,9
"81233",114000086,2007,10
"81234",114000086,2008,10
"81235",114000086,2009,10
"81236",114000086,2010,10
"81237",114000086,2011,9
"81238",114000086,2012,8
"81239",114000086,2013,7
"81240",114000086,2014,6
"81279",114000087,2004,6
"81280",114000087,2005,7
"81281",114000087,2006,8
"81282",114000087,2007,9
"81283",114000087,2008,10
"81284",114000087,2009,10
"81285",114000087,2010,10
"81286",114000087,2011,9
"81287",114000087,2012,8
"81288",114000087,2013,7
"81289",114000087,2014,6
"81325",114000088,2001,6
"81326",114000088,2002,7
"81327",114000088,2003,7
"81328",114000088,2004,8
"81329",114000088,2005,9
"81330",114000088,2006,9
"81331",114000088,2007,9
"81332",114000088,2008,9
"81333",114000088,2009,9
"81334",114000088,2010,9
"81335",114000088,2011,8
"81336",114000088,2012,7
"81337",114000088,2013,7
"81338",114000088,2014,6
"81374",114000089,2001,6
"81375",114000089,2002,7
"81376",114000089,2003,8
"81377",114000089,2004,9
"81378",114000089,2005,9
"81379",114000089,2006,9
"81380",114000089,2007,9
"81381",114000089,2008,9
"81382",114000089,2009,9
"81383",114000089,2010,9
"81384",114000089,2011,8
"81385",114000089,2012,7
"81386",114000089,2013,6
"81424",114000090,2002,6
"81425",114000090,2003,6
"81426",114000090,2004,7
"81427",114000090,2005,8
"81428",114000090,2006,8
"81429",114000090,2007,9
"81430",114000090,2008,9
"81431",114000090,2009,9
"81432",114000090,2010,9
"81433",114000090,2011,8
"81434",114000090,2012,7
"81435",114000090,2013,7
"81436",114000090,2014,6
"81474",114000091,2003,6
"81475",114000091,2004,7
"81476",114000091,2005,8
"81477",114000091,2006,8
"81478",114000091,2007,8
"81479",114000091,2008,8
"81480",114000091,2009,8
"81481",114000091,2010,8
"81482",114000091,2011,8
"81483",114000091,2012,7
"81484",114000091,2013,6
"81522",114000092,2002,6
"81523",114000092,2003,7
"81524",114000092,2004,8
"81525",114000092,2005,9
"81526",114000092,2006,10
"81527",114000092,2007,10
"81528",114000092,2008,10
"81529",114000092,2009,10
"81530",114000092,2010,10
"81531",114000092,2011,9
"81532",114000092,2012,8
"81533",114000092,2013,7
"81534",114000092,2014,6
"81573",114000093,2004,6
"81574",114000093,2005,7
"81575",114000093,2006,8
"81576",114000093,2007,9
"81577",114000093,2008,9
"81578",114000093,2009,9
"81579",114000093,2010,9
"81580",114000093,2011,9
"81581",114000093,2012,8
"81582",114000093,2013,7
"81583",114000093,2014,6
"81607",115000001,1989,6
"81608",115000001,1990,7
"81609",115000001,1991,8
"81610",115000001,1992,9
"81611",115000001,1993,10
"81612",115000001,1994,10
"81613",115000001,1995,10
"81614",115000001,1996,10
"81615",115000001,1997,10
"81616",115000001,1998,10
"81617",115000001,1999,10
"81618",115000001,2000,10
"81619",115000001,2001,10
"81620",115000001,2002,10
"81621",115000001,2003,10
"81622",115000001,2004,10
"81623",115000001,2005,10
"81624",115000001,2006,10
"81625",115000001,2007,10
"81626",115000001,2008,10
"81627",115000001,2009,10
"81628",115000001,2010,10
"81629",115000001,2011,9
"81630",115000001,2012,8
"81631",115000001,2013,7
"81632",115000001,2014,6
"81656",115000002,1989,6
"81657",115000002,1990,7
"81658",115000002,1991,8
"81659",115000002,1992,9
"81660",115000002,1993,10
"81661",115000002,1994,10
"81662",115000002,1995,10
"81663",115000002,1996,10
"81664",115000002,1997,10
